,순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
2001,2082,085810,알티캐스트,"1,700",125,7.9,"6,746,700","12,275,111,085","1,575","2,025","1,555","36,079,372,000",0.0,"21,223,160",,,
2002,2083,009730,코센,300,-20,-6.2,"6,926,717","2,109,739,342",330,330,295,"35,978,805,900",0.0,"119,929,353",,,
2003,2084,019990,에너토크,"3,680",10,0.3,"78,554","284,696,990","3,670","3,700","3,595","35,902,403,840",0.0,"9,756,088",,,
2004,2086,038110,에코플라스틱,"1,390",-25,-1.8,"132,712","185,597,705","1,415","1,425","1,385","35,680,424,300",0.0,"25,669,370",,,
2005,2087,083470,이엠앤아이,"1,585",0,0.0,0,0,0,0,0,"35,542,856,275",0.0,"22,424,515",,,
2006,2088,033050,제이엠아이,"1,085",-15,-1.4,"174,584","189,219,025","1,090","1,110","1,075","35,348,586,070",0.0,"32,579,342",,,
2007,2089,078940,코드네이처,"1,170",5,0.4,"48,651","56,580,640","1,170","1,180","1,145","35,277,381,360",0.0,"30,151,608",,,
2008,2090,060300,레드로버,610,0,0.0,0,0,0,0,0,"35,158,995,780",0.0,"57,637,698",,,
2009,2091,071950,코아스,"1,135",-10,-0.9,"277,227","314,727,240","1,145","1,145","1,125","35,079,683,350",0.0,"30,907,210",,,
2010,2092,254120,자비스,"1,725",10,0.6,"114,044","195,518,015","1,715","1,725","1,700","35,023,496,100",0.0,"20,303,476",,,
2011,2093,024070,WISCOM,"2,275",5,0.2,"32,618","74,132,890","2,275","2,320","2,260","34,867,646,450",0.0,"15,326,438",,,
2012,2094,145270,케이탑리츠,754,-3,-0.4,"132,267","99,403,654",757,757,750,"34,852,991,758",0.0,"46,224,127",,,
2013,2095,043590,크로바하이텍,"1,490",0,0.0,0,0,0,0,0,"34,717,000,000",0.0,"23,300,000",,,
2014,2096,297570,알로이스,"2,000",-5,-0.2,"208,866","419,535,310","2,005","2,025","1,990","34,658,828,000",0.0,"17,329,414",,,
2015,2097,007770,한일화학,"9,830",-70,-0.7,"6,301","62,031,650","9,810","9,930","9,790","34,503,300,000",0.0,"3,510,000",,,
2016,2098,096640,멜파스,"1,185",-25,-2.1,"131,869","156,891,715","1,210","1,230","1,175","34,477,214,760",0.0,"29,094,696",,,
2017,2099,191410,육일씨엔에쓰,"3,680",-60,-1.6,"67,689","252,714,030","3,740","3,860","3,680","34,455,920,960",0.0,"9,363,022",,,
2018,2100,002290,삼일기업공사,"2,770",-20,-0.7,"65,906","183,144,880","2,790","2,825","2,750","34,348,000,000",0.0,"12,400,000",,,
2019,2101,227420,도부마스크,"4,505",-595,-11.7,"9,239","42,496,530","4,415","5,290","4,405","34,183,651,680",0.0,"7,587,936",,,
2020,2102,212560,네오오토,"4,305",-5,-0.1,"30,493","131,122,930","4,310","4,350","4,250","33,901,715,715",0.0,"7,874,963",,,
2021,2103,024850,피에스엠씨,846,-10,-1.2,"49,628","42,198,379",857,878,846,"33,853,978,458",0.0,"40,016,523",,,
2022,2104,096690,에이루트,"4,260",-140,-3.2,"40,391","173,964,675","4,390","4,490","4,255","33,829,154,160",0.0,"7,941,116",,,
2023,2105,127160,매직마이크로,523,-17,-3.2,"536,999","285,751,154",544,549,520,"33,822,395,356",0.0,"64,669,972",,,
2024,2106,173130,오파스넷,"8,400",750,9.8,"96,445","778,634,770","7,670","8,400","7,670","33,817,576,800",0.0,"4,025,902",,,
2025,2107,071090,하이스틸,"16,900",-100,-0.6,"4,350","73,563,300","17,100","17,200","16,750","33,799,053,600",0.0,"1,999,944",,,
2026,2108,122690,서진오토모티브,"1,715",-15,-0.9,"20,957","36,250,075","1,740","1,755","1,710","33,513,236,890",0.0,"19,541,246",,,
2027,2110,015020,이스타코,772,3,0.4,"142,092","109,096,987",772,775,751,"33,081,435,200",0.0,"42,851,600",,,
2028,2111,024940,PN풍년,"3,300",-235,-6.6,"403,801","1,362,220,655","3,460","3,575","3,235","33,000,000,000",0.0,"10,000,000",,,
2029,2112,184230,SGA솔루션즈,897,-9,-1.0,"187,034","169,056,171",906,920,897,"32,898,401,601",0.0,"36,676,033",,,
2030,2113,048830,엔피케이,"1,750",-10,-0.6,"96,613","167,983,410","1,760","1,760","1,725","32,766,865,250",0.0,"18,723,923",,,
2031,2114,069640,한세엠케이,"2,525",-30,-1.2,"29,035","72,772,280","2,535","2,555","2,485","32,596,038,050",0.0,"12,909,322",,,
2032,2115,052770,아이톡시,"4,460",0,0.0,0,0,0,0,0,"32,518,212,340",0.0,"7,291,079",,,
2033,2116,051980,센트럴바이오,701,10,1.4,"869,581","615,637,475",690,728,688,"32,459,727,890",0.0,"46,304,890",,,
2034,2117,072950,빛샘전자,"5,400",70,1.3,"120,502","646,264,870","5,330","5,420","5,300","32,400,000,000",0.0,"6,000,000",,,
2035,2118,011230,삼화전자,"3,080",-110,-3.4,"279,109","864,126,825","3,145","3,160","3,050","32,210,455,200",0.0,"10,457,940",,,
2036,2119,025880,케이씨피드,"1,925",15,0.8,"52,927","101,696,410","1,910","1,960","1,905","32,178,026,650",0.0,"16,715,858",,,
2037,2120,018500,동원금속,688,-2,-0.3,"227,998","156,506,373",699,700,680,"32,167,393,904",0.0,"46,754,933",,,
2038,2121,088790,진도,"2,570",50,2.0,"61,002","155,148,045","2,520","2,590","2,515","31,990,702,080",0.0,"12,447,744",,,
2039,2122,258250,셀젠텍,"7,890",-90,-1.1,539,"4,098,690","7,660","7,890","7,600","31,830,934,710",0.0,"4,034,339",,,
2040,2123,032960,동일기연,"9,290",-60,-0.6,"15,048","138,842,600","9,350","9,580","9,060","31,653,900,610",0.0,"3,407,309",,,
2041,2124,054630,에이디칩스,705,-16,-2.2,"745,574","530,660,119",723,730,700,"31,594,947,945",0.0,"44,815,529",,,
2042,2125,275630,에스에스알,"5,440",-50,-0.9,"18,386","100,323,580","5,550","5,550","5,410","31,522,411,840",0.0,"5,794,561",,,
2043,2126,023960,에쓰씨엔지니어링,"1,260",20,1.6,"40,453","50,606,630","1,240","1,265","1,240","31,520,899,620",0.0,"25,016,587",,,
2044,2127,093640,다믈멀티미디어,"2,890",-10,-0.3,"65,911","189,576,855","2,880","2,925","2,850","31,207,769,040",0.0,"10,798,536",,,
2045,2128,216280,원텍,"6,950",900,14.9,"7,302","50,336,750","6,080","6,950","5,950","31,116,540,000",0.0,"4,477,200",,,
2046,2129,251960,엠에프엠코리아,"2,900",0,0.0,0,0,0,0,0,"31,086,515,200",0.0,"10,719,488",,,
2047,2130,200580,메디쎄이,"8,930","1,160",14.9,800,"7,144,000","8,930","8,930","8,930","31,059,959,870",0.0,"3,478,159",,,
2048,2131,278990,파인이엠텍,"8,490","1,000",13.4,113,"721,930","6,370","8,490","6,370","30,769,644,780",0.0,"3,624,222",,,
2049,2132,035290,더블유에프엠,"11,750",0,0.0,0,0,0,0,0,"30,199,109,750",0.0,"2,570,137",,,
2050,2133,085670,뉴프렉스,"1,425",-10,-0.7,"118,059","167,180,140","1,425","1,450","1,395","30,147,355,575",0.0,"21,156,039",,,
2051,2134,197140,디지캡,"4,065",-110,-2.6,"74,369","305,818,580","4,255","4,255","4,035","30,118,897,995",0.0,"7,409,323",,,
2052,2135,003280,흥아해운,258,0,0.0,0,0,0,0,0,"30,117,000,222",0.0,"116,732,559",,,
2053,2136,266470,바이오인프라생명과학,"2,125",-370,-14.8,"2,722","5,784,250","2,125","2,125","2,125","29,940,924,875",0.0,"14,089,847",,,
2054,2137,196700,웹스,"2,185",-150,-6.4,"5,362,272","12,718,772,900","2,305","2,535","2,090","29,931,170,060",0.0,"13,698,476",,,
2055,2138,139050,데일리블록체인,566,-2,-0.4,"317,079","180,068,175",568,585,559,"29,914,993,270",0.0,"52,853,345",,,
2056,2139,189860,서전기전,"3,080",-110,-3.4,"277,164","858,417,935","3,195","3,200","2,990","29,872,242,400",0.0,"9,698,780",,,
2057,2140,032280,삼일,"1,840",10,0.6,"25,067","46,052,925","1,830","1,860","1,830","29,833,005,600",0.0,"16,213,590",,,
2058,2141,014910,성문전자,"1,530",-10,-0.6,"166,175","255,586,265","1,535","1,550","1,525","29,814,891,210",0.0,"19,486,857",,,
2059,2142,279600,미디어젠,"6,400",50,0.8,"15,076","95,329,270","6,360","6,400","6,280","29,684,998,400",0.0,"4,638,281",,,
2060,2143,009140,경인전자,"18,850",150,0.8,839,"16,254,350","18,650","18,850","18,650","29,609,523,450",0.0,"1,570,797",,,
2061,2144,049470,SGA,612,6,1.0,"97,508","59,540,764",607,619,606,"29,597,696,388",0.0,"48,362,249",,,
2062,2145,012170,키위미디어그룹,150,0,0.0,0,0,0,0,0,"29,592,697,500",0.0,"197,284,650",,,
2063,2146,010640,진양폴리,"2,955",20,0.7,"65,741","193,892,745","2,955","2,975","2,920","29,550,000,000",0.0,"10,000,000",,,
2064,2147,135160,지오씨,"3,070",-10,-0.3,"5,645","16,911,960","3,075","3,080","2,980","29,399,342,310",0.0,"9,576,333",,,
2065,2148,317860,노드메이슨,"7,840",-150,-1.9,"2,040","15,671,300","7,650","7,840","7,650","29,362,822,720",0.0,"3,745,258",,,
2066,2150,900070,글로벌에스엠,544,-8,-1.4,"470,614","251,782,553",551,555,524,"29,236,718,592",0.0,"53,743,968",,,
2067,2151,153460,네이블,"4,470",-50,-1.1,"21,349","96,057,110","4,520","4,560","4,455","29,189,162,580",0.0,"6,530,014",,,
2068,2152,010420,한솔PNS,"1,420",-5,-0.4,"114,290","163,788,200","1,425","1,470","1,400","29,100,077,040",0.0,"20,493,012",,,
2069,2153,225590,패션플랫폼,"1,090",-15,-1.4,"148,679","162,531,945","1,105","1,130","1,075","29,034,017,170",0.0,"26,636,713",,,
2070,2154,258540,스템랩,"16,500","-2,650",-13.8,"2,963","48,346,150","21,750","21,750","16,300","28,676,835,000",0.0,"1,737,990",,,
2071,2155,037400,우리조명,"1,150",35,3.1,"669,194","764,261,715","1,115","1,170","1,095","28,661,847,900",0.0,"24,923,346",,,
2072,2157,236030,씨알푸드,"14,450",-450,-3.0,0,0,0,0,0,"28,611,000,000",0.0,"1,980,000",,,
2073,2159,090150,광진윈텍,"2,945",65,2.3,"64,134","185,396,685","2,880","2,980","2,835","28,443,967,385",0.0,"9,658,393",,,
2074,2160,086220,네추럴FNP,"2,690",0,0.0,0,0,0,0,0,"28,443,696,850",0.0,"10,573,865",,,
2075,2161,239890,피엔에이치테크,"13,800",-150,-1.1,"1,507","20,875,300","13,900","13,900","13,800","28,428,000,000",0.0,"2,060,000",,,
2076,2162,002690,동일제강,"1,895",0,0.0,"28,151","53,358,405","1,895","1,910","1,880","28,425,000,000",0.0,"15,000,000",,,
2077,2164,059100,아이컴포넌트,"4,000",0,0.0,"8,780","35,056,245","4,000","4,020","3,975","28,283,440,000",0.0,"7,070,860",,,
2078,2165,149010,아이케이세미콘,"9,040","-1,510",-14.3,7,"63,280","9,040","9,040","9,040","28,204,800,000",0.0,"3,120,000",,,
2079,2166,073190,듀오백,"2,355",15,0.6,"166,756","390,093,125","2,325","2,430","2,270","28,184,734,200",0.0,"11,968,040",,,
2080,2168,093380,풍강,"2,840",-55,-1.9,"264,836","765,169,355","2,920","2,970","2,800","28,057,248,920",0.0,"9,879,313",,,
2081,2169,215570,크로넥스,"8,780",790,9.9,"2,059","15,133,260","9,120","9,120","6,800","27,986,250,000",0.0,"3,187,500",,,
2082,2170,343090,단디바이오,"5,090",95,1.9,"7,363","36,962,255","5,000","5,200","4,930","27,782,874,250",0.0,"5,458,325",,,
2083,2171,069140,누리플랜,"4,885",5,0.1,"27,039","132,583,370","4,900","4,950","4,870","27,736,551,270",0.0,"5,677,902",,,
2084,2172,079170,한창산업,"5,330",-20,-0.4,"11,813","62,600,940","5,350","5,360","5,250","27,716,000,000",0.0,"5,200,000",,,
2085,2173,337840,유엑스엔,"9,650",-250,-2.5,"10,530","99,951,470","9,400","9,750","9,310","27,615,212,000",0.0,"2,861,680",,,
2086,2174,029480,바른테크놀로지,445,-4,-0.9,"361,689","160,597,981",449,454,436,"27,561,201,825",0.0,"61,935,285",,,
2087,2175,019770,서연탑메탈,"2,365",0,0.0,"23,477","55,286,370","2,365","2,370","2,345","27,552,250,000",0.0,"11,650,000",,,
2088,2176,123330,제닉,"3,935",-65,-1.6,"17,935","71,213,950","4,075","4,075","3,935","27,545,000,000",0.0,"7,000,000",,,
2089,2177,241510,이에스산업,"4,600",0,0.0,0,0,0,0,0,"27,521,800,000",0.0,"5,983,000",,,
2090,2178,192390,윈하이텍,"2,580",-65,-2.5,"36,917","95,715,555","2,705","2,705","2,565","27,494,791,680",0.0,"10,656,896",,,
2091,2179,021880,메이슨캐피탈,276,-6,-2.1,"352,929","98,688,153",290,290,275,"27,374,896,608",0.0,"99,184,408",,,
2092,2180,222670,플럼라인생명과학,"9,700",200,2.1,"8,349","80,556,480","9,600","9,990","9,310","27,373,885,000",0.0,"2,822,050",,,
2093,2181,233990,질경이,"1,955",45,2.4,"14,063","27,357,385","1,910","2,010","1,905","27,304,147,780",0.0,"13,966,316",,,
2094,2182,134060,이퓨쳐,"5,720",-120,-2.0,"47,013","268,151,120","5,810","5,860","5,630","27,280,110,000",0.0,"4,769,250",,,
2095,2183,187270,신화콘텍,"2,670",-15,-0.6,"49,529","133,817,160","2,685","2,795","2,645","27,084,066,150",0.0,"10,143,845",,,
2096,2184,191600,티케이씨,"9,500",0,0.0,0,0,0,0,0,"27,075,000,000",0.0,"2,850,000",,,
2097,2185,060380,동양에스텍,"2,700",-25,-0.9,"16,463","44,572,305","2,740","2,740","2,695","27,000,000,000",0.0,"10,000,000",,,
2098,2186,211050,인카금융서비스,"6,000",-490,-7.6,15,"90,000","6,000","6,000","6,000","26,963,940,000",0.0,"4,493,990",,,
2099,2187,001420,태원물산,"3,515",35,1.0,"23,077","82,129,835","3,480","3,625","3,450","26,714,000,000",0.0,"7,600,000",,,
2100,2188,087730,에스모 머티리얼즈,"2,720",0,0.0,0,0,0,0,0,"26,570,513,120",0.0,"9,768,571",,,
2101,2189,082660,코스나인,"1,240",-10,-0.8,"148,678","183,989,200","1,260","1,260","1,220","26,518,434,160",0.0,"21,385,834",,,
2102,2190,004920,씨아이테크,"1,100",5,0.5,"243,390","263,591,600","1,095","1,120","1,030","26,477,849,200",0.0,"24,070,772",,,
2103,2191,009620,삼보산업,695,37,5.6,"1,752,967","1,215,039,108",664,747,640,"26,474,110,970",0.0,"38,092,246",,,
2104,2192,033110,코너스톤네트웍스,204,0,0.0,0,0,0,0,0,"26,473,567,764",0.0,"129,772,391",,,
2105,2193,110020,전진바이오팜,"5,480",-250,-4.4,"44,123","247,449,740","5,890","5,890","5,460","26,281,685,440",0.0,"4,795,928",,,
2106,2195,056000,네스엠,"1,850",-75,-3.9,"242,188","455,125,230","1,940","1,955","1,850","26,152,710,000",0.0,"14,136,600",,,
2107,2197,002420,세기상사,"63,700","1,500",2.4,"2,048","129,883,000","62,200","64,300","62,200","25,963,610,400",0.0,"407,592",,,
2108,2198,234070,에이원알폼,"7,220",220,3.1,208,"1,665,700","8,040","8,050","7,210","25,510,613,720",0.0,"3,533,326",,,
2109,2199,900120,씨케이에이치,230,-1,-0.4,"250,006","57,097,144",231,233,225,"25,393,025,110",0.0,"110,404,457",,,
2110,2201,179530,애드바이오텍,"15,350",350,2.3,100,"1,535,000","15,350","15,350","15,350","25,354,132,250",0.0,"1,651,735",,,
2111,2202,066110,한프,480,0,0.0,0,0,0,0,0,"25,343,808,000",0.0,"52,799,600",,,
2112,2203,008830,대동기어,"2,815",70,2.6,"8,260","22,557,740","2,745","2,820","2,700","25,299,868,800",0.0,"8,987,520",,,
2113,2204,317530,캐리소프트,"3,740",0,0.0,"22,650","84,725,000","3,740","3,820","3,700","25,286,873,040",0.0,"6,761,196",,,
2114,2207,900110,이스트아시아홀딩스,230,0,0.0,0,0,0,0,0,"25,070,157,780",0.0,"109,000,686",,,
2115,2208,066430,와이오엠,"1,690",40,2.4,"140,060","233,858,765","1,715","1,720","1,640","25,068,185,740",0.0,"14,833,246",,,
2116,2209,043260,성호전자,701,2,0.3,"139,885","97,947,964",699,716,696,"24,954,228,143",0.0,"35,598,043",,,
2117,2210,006200,한국전자홀딩스,531,1,0.2,"144,607","77,121,453",535,539,528,"24,852,465,216",0.0,"46,803,136",,,
2118,2211,270660,에브리봇,"21,900",0,0.0,21,"441,900","21,000","21,900","21,000","24,602,022,000",0.0,"1,123,380",,,
2119,2212,001770,신화실업,"20,250",-450,-2.2,"3,894","79,116,300","20,700","20,850","20,200","24,601,279,500",0.0,"1,214,878",,,
2120,2213,140910,에이리츠,"6,460",60,0.9,"3,076","19,773,380","6,440","6,490","6,390","24,501,326,500",0.0,"3,792,775",,,
2121,2214,900080,에스앤씨엔진그룹,197,0,0.0,0,0,0,0,0,"24,380,639,821",0.0,"123,759,593",,,
2122,2215,076340,관악산업,"5,000",0,0.0,"2,235","11,486,970","5,300","5,300","5,000","24,357,300,000",0.0,"4,871,460",,,
2123,2217,039740,한국정보공학,"3,020",-20,-0.7,"38,278","116,118,005","3,010","3,065","3,005","24,215,558,940",0.0,"8,018,397",,,
2124,2218,130740,티피씨글로벌,"2,345",-55,-2.3,"151,295","359,953,470","2,400","2,435","2,345","24,210,903,255",0.0,"10,324,479",,,
2125,2219,178600,대동고려삼,"5,410",60,1.1,1,"5,410","5,410","5,410","5,410","24,072,336,000",0.0,"4,449,600",,,
2126,2220,161570,THE MIDONG,"1,730",-50,-2.8,"66,049","115,392,530","1,780","1,805","1,720","23,859,789,780",0.0,"13,791,786",,,
2127,2221,115610,이미지스,"3,100",0,0.0,"133,703","428,230,570","3,145","3,360","3,095","23,774,296,800",0.0,"7,669,128",,,
2128,2222,033430,디에스티,370,0,0.0,0,0,0,0,0,"23,750,763,610",0.0,"64,191,253",,,
2129,2223,214310,세미콘라이트,880,10,1.2,"408,522","362,211,725",875,901,852,"23,436,417,840",0.0,"26,632,293",,,
2130,2224,044780,에이치케이,"1,260",-20,-1.6,"92,801","116,879,805","1,280","1,290","1,250","23,317,291,620",0.0,"18,505,787",,,
2131,2225,058530,슈펙스비앤피,198,-9,-4.4,"5,282,829","1,059,131,538",207,211,195,"23,281,688,628",0.0,"117,584,286",,,
2132,2227,224760,엔에스컴퍼니,"5,810",750,14.8,2,"11,620","5,810","5,810","5,810","22,889,657,000",0.0,"3,939,700",,,
2133,2228,101670,코리아에스이,"1,210",-45,-3.6,"430,709","524,594,450","1,230","1,240","1,200","22,869,000,000",0.0,"18,900,000",,,
2134,2230,098660,에스티오,"1,820",-25,-1.4,"25,924","47,483,035","1,845","1,870","1,815","22,751,776,320",0.0,"12,500,976",,,
2135,2231,175140,인포마크,"6,200",100,1.6,"11,038","67,908,600","6,290","6,290","6,060","22,650,187,200",0.0,"3,653,256",,,
2136,2232,043100,솔고바이오,392,0,0.0,0,0,0,0,0,"22,641,609,536",0.0,"57,759,208",,,
2137,2233,236340,메디젠휴먼케어,"9,800",-170,-1.7,"1,661","16,412,470","9,940","10,000","9,600","22,587,941,600",0.0,"2,304,892",,,
2138,2234,011300,성안,394,4,1.0,"74,845","29,385,764",390,400,390,"22,401,996,840",0.0,"56,857,860",,,
2139,2236,013720,청보산업,"2,725",-230,-7.8,"149,509","425,135,850","2,955","2,995","2,725","22,287,150,975",0.0,"8,178,771",,,
2140,2237,007530,영신금속,"1,735",-15,-0.9,"121,339","212,307,710","1,750","1,775","1,725","22,265,199,480",0.0,"12,832,968",,,
2141,2238,023790,동일철강,"3,020",120,4.1,"38,350","115,915,395","2,900","3,135","2,895","22,182,156,700",0.0,"7,345,085",,,
2142,2239,181340,이즈미디어,"3,130",45,1.5,"36,708","114,197,815","3,085","3,195","3,065","22,151,323,000",0.0,"7,077,100",,,
2143,2241,281310,바이오시네틱스,"8,300",850,11.4,1,"8,300","8,300","8,300","8,300","21,869,587,000",0.0,"2,634,890",,,
2144,2242,058450,일야,685,0,0.0,0,0,0,0,0,"21,741,900,000",0.0,"31,740,000",,,
2145,2243,204210,모두투어리츠,"2,755",-70,-2.5,"2,910","8,139,305","2,850","2,890","2,750","21,562,875,325",0.0,"7,826,815",,,
2146,2244,020400,대동금속,"8,230",0,0.0,"7,277","59,850,790","8,230","8,350","8,190","21,461,461,530",0.0,"2,607,711",,,
2147,2245,212310,휴벡셀,"5,200",-800,-13.3,0,0,0,0,0,"21,395,030,800",0.0,"4,114,429",,,
2148,2246,263540,샘코,"2,015",0,0.0,0,0,0,0,0,"21,385,084,175",0.0,"10,612,945",,,
2149,2247,053660,현진소재,400,0,0.0,0,0,0,0,0,"21,280,401,200",0.0,"53,201,003",,,
2150,2249,036180,에이프런티어,"1,205",0,0.0,0,0,0,0,0,"21,208,410,905",0.0,"17,600,341",,,
2151,2250,067770,세진티에스,"2,520",30,1.2,"13,814","34,629,365","2,510","2,530","2,485","21,159,414,360",0.0,"8,396,593",,,
2152,2251,299480,지앤이헬스케어,"1,900",-95,-4.8,2,"3,800","1,900","1,900","1,900","21,091,411,700",0.0,"11,100,743",,,
2153,2252,206950,볼빅,"5,040",40,0.8,244,"1,173,850","4,805","5,150","4,800","21,083,998,320",0.0,"4,183,333",,,
2154,2254,058420,제이웨이,963,9,0.9,"17,162","16,223,794",954,969,901,"20,874,863,367",0.0,"21,676,909",,,
2155,2255,043360,디지아이,"2,315",-20,-0.9,"56,820","131,983,950","2,325","2,355","2,295","20,835,000,000",0.0,"9,000,000",,,
2156,2257,054410,케이피티유,"4,025",-40,-1.0,"5,350","21,588,775","4,040","4,065","4,025","20,366,500,000",0.0,"5,060,000",,,
2157,2258,207490,에이펙스인텍,"5,620",-980,-14.8,1,"5,620","5,620","5,620","5,620","20,232,000,000",0.0,"3,600,000",,,
2158,2259,215090,이디티,770,0,0.0,0,0,0,0,0,"20,131,439,790",0.0,"26,144,727",,,
2159,2260,331660,한국미라클피플사,"18,050",0,0.0,0,0,0,0,0,"19,855,000,000",0.0,"1,100,000",,,
2160,2261,222810,한류AI센터,380,16,4.4,"2,382,718","891,826,568",364,391,364,"19,807,971,960",0.0,"52,126,242",,,
2161,2263,010580,지코,306,0,0.0,0,0,0,0,0,"19,761,980,616",0.0,"64,581,636",,,
2162,2264,238170,엔에스엠,950,-5,-0.5,12,"11,379",955,955,917,"19,735,949,800",0.0,"20,774,684",,,
2163,2265,309900,티티씨디펜스,"1,950",0,0.0,0,0,0,0,0,"19,500,000,000",0.0,"10,000,000",,,
2164,2266,199150,데이터스트림즈,"4,740",-100,-2.1,"1,130","5,087,275","4,900","4,900","4,450","19,422,614,520",0.0,"4,097,598",,,
2165,2268,134580,디엠티,"1,705",20,1.2,"68,675","115,717,025","1,685","1,735","1,650","19,181,250,000",0.0,"11,250,000",,,
2166,2269,221800,유투바이오,"10,000",-850,-7.8,0,0,0,0,0,"19,005,100,000",0.0,"1,900,510",,,
